Id,Expected,Rooms,SqrMeters,Floor,Location,Description
845,240000,2,45,1,Poznań Nowe Miasto,Polecamy piękne wyremontowane mieszkanie w centrum Poznania na ul. Mottego. Pełna własność z Księgą Wieczystą. Nieruchomość ma metraż 48 m2 i składa się na nią 38 m2 mieszkanie i 10 m2 piwnica. Łącznie w Księdze Wieczystej jest 48 m2. Mieszkanie...
846,280000,3,48,1,Poznań Winogrady ul. Os. Przyjaźni,Zapraszam do zakupu mieszkania z niezależnymi 3-pokojami oraz balkonem o powierzchni całkowitej 47 6 m2 położone na I piętrze w niskim ocieplonym bloku na Winogradach os. Przyjaźni. Metraż poszczególnych pomieszczeń w lokalu: * największy...
847,285094,2,48.31,2,Poznań Grunwald ul. Knapowskiego 25,Lokal mieszkalny numer 9 o powierzchni 48 31 m2 składa się z pokoju dziennego połączonego z kuchnią pokoju łazienki i korytarza. Mieszkanie posiada balkon. Mieszkanie jest położone na II piętrze od strony północno-zachodniej. Opis wykończenia...
848,636363,4,101.01,6,Poznań Piątkowo ul. Jaroczyńskiego,Kameralne osiedle o nowoczesnej architekturze to wymarzony dom dla Ciebie i Twojej rodziny. Jasna elewacja z przeszkloną klatką schodową funkcjonalne wnętrza a także najbardziej poszukiwane obecnie metraże to nie jedyne atuty projektu....
849,499000,4,100,3,Poznań Strzeszyn ul. Fieldorfa,Polecam na sprzedaż mieszkanie 4-pokojowe dwupoziomowe o powierzchni 100 m2 położone w Poznaniu Strzeszyn Grecki przy ulicy Fieldorfa. Mieszkanie znajduje się na 3-piętrze w niskim 3-pietrowym bloku oddanym do użytku w 2008 roku. Do mieszkania...
850,419000,4,103.2,1,Poznań Grunwald ul. Łukaszewicza,| Na sprzedaż atrakcyjne mieszkanie 4 pokojowe przy ul. Łukaszewicza w budynku parterowym dwa miejsca postojowe przy budynku pod jego oknami. Mieszkanie na parterze praktycznie wyremontowane do wyremontowania pozostał 1 pokój....
851,281728,2,44.02,7,Poznań Piątkowo ul. Kurpińskiego,Nieruchomości Mieszkania Nieruchomości Mieszkania
852,213158,2,35.73,1,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...
853,493116,4,84.37,2,Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm,4-POKOJOWE - GOTOWE DO ODBIORU nr mieszkania: F/110 cena brutto: 513.116 03 zł CENA PROMOCYJNA DO KOŃCA WRZEŚNIA: 493.116 03 zł BRUTTO kondygnacja: II piętro balkon: tak komórka lokatorska: 3 87 m2 wliczona w cenę mieszkania dodatkowe opcje: -...
854,387000,2,49,4,Poznań Winogrady,Polecamy na sprzedaż 2 pokojowe mieszkanie o powierzchni 49m2 na Winogradach!!! Mieszkanie jasne nowe budownictwo. Mieszkanie posiada ładny taras. Zapraszam do kontaktu: Kacper Korczyński tel. 533 888 305 więcej naszych ofert na stronie:...
855,163000,1,25,6,Poznań Rataje Centrum Starołęka Malta Śródka ul. Piastowskie,Polecamy do sprzedaży kawalerkę 25 m2 na Osiedlu Piastowskim na Ratajach. Mieszkanie usytuowane na VI piętrze w wysokim bloku. Mieszkanie zadbane i ustawne. Blok posiada windę. Do mieszkania przynależy piwnica. Blisko do przystanków...
856,205000,1,32,4,Poznań,NA SPRZEDAŻ MIESZKANIE KAWALERKA W REWITALIZOWANEJ KAMIENICY POZNAŃ GRUNWALD - GŁOGOWSKA 144 BALKON CENA 205.000 zł - do negocjacji !! LOKAL: powierzchnia użytkowa mieszkania po podłodze wynosi 34 00m 2 . Lokal składa się z...
857,344135,2,62.57,1,Poznań Piątkowo ul. Kurpińskiego,Nieruchomości Mieszkania Nieruchomości Mieszkania
858,450000,3,102,3,Poznań Grunwald ul. Palacza,Zapraszam do zapoznania się z ofertą sprzedaży komfortowego dwupoziomowego mieszkania o pow. 102 m2 położonego na 3 pietrze w budynku z 2002r. Budynek znajduje się w pobliżu Obserwatorium Astronomicznego przy ul. Palacza w otoczeniu zieleni....
859,160000,1,29,1,Poznań Jeżyce ul. Łukaszewicza,OFERTA LICENCJONOWANEGO POŚREDNIKA- GWARANCJA BEZPIECZNEJ TRANSAKCJI. Polecam na sprzedaż kawalerkę o pow. 29 m2 w dzielnicy Łazarz-stan deweloperski. Mieszkanie usytuowane jest na parterze w czteropiętrowej kamienicy dzielnica Łazarz. Kamienica...
860,269000,2,47.7,1,Poznań Jeżyce Strzeszyn ul. Biskupińska,Bardzo wygodne mieszkanie w zielonej i spokojnej dzielnicy Poznania- Strzeszynie. UL. BISKUPIŃSKA. Główne atuty nieruchomości: • cicha i spokojna okolica • piekny widok • bliskość terenów zielonych Nieruchomość złożona z: • pokój dzienny 16 9...
861,530000,5,90,4,Poznań Jeżyce Centrum Łazarz Sołacz Winogrady ul. Kraszewskiego - Mieszkanie 2 Poziomowe 3,BEZPIECZNA TRANSAKCJA JEDYNIE Z DOŚWIADCZONYM I LICENCJONOWANYM POŚREDNIKIEM!!! 100 % SATYSFAKCJI Z ZAKUPU!!! Polecam do zakupu dwupoziomowe mieszkanie o powierzchni 90 m2 składające się z 5- pokoi położone na Jeżycach ( ul. Kraszewskiego )....
862,389000,2,54.6,4,Poznań Stare Miasto Naramowice ul. Naramowicka,Polecam wyjątkowe mieszkanie o pow .55m2 na ulicy Naramowickiej z dużym urządzonym tarasem 30m2 . Główne atuty nieruchomości: • wysoki standard wykończeń • w pełni wykończony lokal • zabudowa kuchni i sprzęt w cenie Nieruchomość złożona z: •...
863,220000,2,36,3,Poznań Rataje ul. Os.Rzeczypospolitej,Polecam na sprzedaż mieszkanie 2pokojowe o pow.35 40m2 na os.Rzeczypospolitej usytuowane na trzecim piętrze w NISKIM BLOKU.Mieszkanie składa się z dwóch niezależnych pokoi z jednego wyjście na balkon kuchni z oknem łazienki oraz...
864,342000,3,84,1,Poznań Winogrady ul. Powstańców Warszawy,Mieszkanie 3 (4) pokojowe 84 m2 na parterze w 4-ro piętrowym bloku na Os. Powstańców Warszawy na Winogradach. Mieszkanie posiada 2 duże pokoje (ok 24 m2) jeden ok 12 m2 a 4-ty pokój przerobiono na jadalnie. Duży korytarz z szafami w...
865,277614,2,46.1,3,Poznań Winogrady ul. Wilczak 20,Mieszkanie 2 pokojowe z aneksem kuchennym.
866,261435,2,46.19,2,Poznań Nowe Miasto ul. Smolna 13 D,Nieruchomości Mieszkania Nieruchomości Mieszkania
867,213000,2,38,8,Poznań Rataje ul. Os. Piastowskie,Polecam na sprzedaż 2 pokojowe mieszkanie położone w wieżowcu na os.. Piastowskim. Mieszkanie obecnie w układzie niezależnym z ciemną kuchnią (z łatwością można powrócić do układu: salon z aneksem + sypialnia). Brak balkonu. Doskonała lokalizacja...
868,275000,3,47,2,Poznań Rataje ul. Oświecenia,Mieszkanie 3 pokojowe 47 m2 na 2-gim piętrze w 4-ro piętrowym bloku na Os. Oświecenia na Ratajach. Wejście do pokoi z przedpokoju - obszernego w kształcie litery L. Pokój z loggią. oraz pokój mały od zachodniej strony. Blok ocieplony. Kuchnia z...
869,314048,1,44.17,1,Poznań ul. Droga Dębińska 19,Nieruchomości Mieszkania Nieruchomości Mieszkania
870,314782,3,52.03,1,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...
871,235000,2,49,3,Poznań Jezyce Ogrody Centrum ul. Przybyszewskiego,POLECAM NA SPZREDAŻ Mieszkanie położone wschód - zachód . 2 pokoje 21 m2 i 14 m2 osobna kuchnia łazienka z WC korytarz. Niezależne wejście do każdego pomieszczenia. Cena: 235 000 zł do negocjacji !!! ZAPEWNIAMY BEZPŁATNĄ POMOC W...
872,195000,2,41,11,Poznań Rataje ul. Os.Stare Żegrze,REZERWACJA Mieszkanie 2 lata po remoncie w ładnej aranżacji. Spóldzielczo - własnościowe z ksiega wieczystą czynsz 392zł. Jasna kuchnia z meblami-płytki pokoje niezależne 18m i 10m-panele okna PCV wc i łazienka-płytki loggia ...
873,295000,1,34,3,Poznań Rataje Nowe Miasto ul. Osiedle Rusa,RATAJE OSIEDLE RUSA - 3 POKOJOWE MIESZKANIE W NISKIM ZADBANYM BLOKU NA IV PIĘTRZE o powierzchni 62 90 m2. WSZYSTKIE POMIESZCZENIA NIEZALEŻNE! POKÓJ największy (ok.17m2) z wyjściem na LOGGIĘ z w widokiem na zieleń oraz drugi POKÓJ...
874,275000,2,49.31,4,Poznań Centrum Stare Miasto ul. Plac Cyryla Ratajskiego,Polecamy do sprzedaży atrakcyjne mieszkanie o powierzchni 49 2 m2 znajdujące się przy placu Cyryla Ratajskiego. Słoneczne mieszkanie na IV piętrze w niskim budynku z roku 1955 składające się z 2 niezależnych pokoi 18 m2 i 13 88 m2 jasnej kuchni...
875,419000,4,83,1,Poznań Nowe Miasto Rataje,Na sprzedaż atrakcyjne mieszkanie 4-pokojowe o powierzchni 83 m2 + 47 m2 GRATIS ! Os.Orła Białego . Główne atuty nieruchomości: • prestiżowa lokalizacja • doskonała komunikacja z centrum • rozkład pomieszczeń Nieruchomość złożona z: • pokój...
876,320000,3,77.2,1,Poznań Rataje ul. Os. Czecha,Rozkładowe jasne mieszkanie na pierwszym piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Rataje. Trzy pokoje okna wychodzące na wschód zachód; widok na skwer. Standard wykończenia: Ściany - boazeria gładź gipsowa tapeta tynk...
877,250386,2,43.17,1,Poznań ul. Karpia 25,Nieruchomości Mieszkania Nieruchomości Mieszkania
878,245000,2,42,1,Poznań Stare Miasto Stare Miasto,Mieszkanie - 42m 2 komfortowe po remoncie - Poznań Stare Miasto. Przytulne bardzo jasne studio / kawalerka przy spokojnej ulicy 200m od Starego Rynku. Ścisłe centrum Poznania. Przedmiotem sprzedaży jest kawalerka o pow. 42m2 znajdująca się...
879,350000,4,101.55,1,Poznań Grunwald ul. Plewiska Ul. Poranna,Na sprzedaż mieszkanie Poznań Grunwald 100-METROWY APARTAMENT NA PIĘTRZE to niepowtarzalna przestrzeń zaprojektowana specjalnie dla Ciebie. VILLA CASCADA - Plewiska ul. Poranna GOTOWE DO ODBIORU DZIAŁ SPRZEDAŻY TWOJE M DEWELOPER www.twojem.pl
880,225000,2,37,4,Poznań Sołacz Jeżyce Winogrady Piątkowo ul. Nad Potokiem,Zapraszam do zapoznania się z ofertą sprzedaży mieszkania położonego na Sołaczu na ul. Nad Potokiem. Na całkowity metraż 37m2 składają się 2 niezależne pokoje niezależna kuchnia z oknem łazienka oraz korytarz. Do mieszkania przynależy też balkon...
881,259000,2,49,8,Poznań Piątkowo ul. Piątkowo Os. Bolesława Śmiałego Os. B.,OFERTA LICENCJONOWANEGO POŚREDNIKA - kupujesz bezpiecznie z ubezpieczeniem OC od transakcji. Polecam na sprzedaż słoneczne ustawne 2 pokojowe mieszkanie w doskonałej lokalizacji- Piątkowo Osiedle Bolesława Śmiałego. Mieszkanie o...
882,450000,3,75.3,2,Poznań Łazarz,Mieszkanie 3-pokojowe na sprzedaż o powierzchni 75 3m2 na Łazarzu. Mieszkanie składa się z jednego pokoju (16 1m2) z balkonem na stronę południową i widokiem na ogródek przynależny do nieruchomości którym zajmują się sąsiedzi-pasjonaci....
883,279000,2,49.8,1,Poznań Centrum ul. Garbary,Polecam na sprzedaż klimatyczne mieszkanie 2-pokojowe w ścisłym centrum! Położone przy ulicy Garbary niedaleko Starego Rynku. Mieszkanie posiada 2 pokoje o układzie zależnym łazienkę oraz otwartą kuchnię o łącznej powierzchni 49 8m2. Lokal...
884,153690,1,28.2,2,Poznań Rataje ul. Bnińska,Willa Komandoria to wymarzone miejsce do życia łączące w sobie wszystkie zalety mieszkania w mieście z urokami zielonych przedmieść. Inwestycja położona jest przy ul. Bnińskiej w Poznaniu skąd krok na Maltę gdzie z całą rodziną można aktywnie...
885,349000,3,73,4,Poznań Jeżyce,Polecam na sprzedaż mieszkanie na poddaszu w ładnej wyremontowanej kamienicy w ścisłym centrum Poznania (okolice Kaponiery). Mieszkanie jest całkowicie nowe - utworzone ze strychu o pow. całkowitej 73 m2 mierzonej po podłodze (powierzchnia...
886,310000,4,64,3,Poznań ul. Wagi,0% PROWIZJI DLA KUPUJĄCEGO NA SPRZEDAŻ przestronne mieszkanie 4-pokojowe na osiedlu Wagi na Poznańskich Ratajach. Mieszkanie na 3 piętrze o pow. 63 8m2 oraz piwnica o pow. 7 2m2. UKŁAD: Mieszkanie składa się z trzech niezależnych pokoi + duży...
887,356000,3,53,4,Poznań Naramowice,Polecamy na sprzedaż atrakcyjne i nowocześnie urządzone mieszkanie 3-pokojowe położone na Naramowicach - ul. Karpia. * Piętro: CZWARTE (w budynku jest winda) * Powierzchnia całkowita: 53.44 m2 * Liczba pokoi: 3 * powierzchnia pokoi: 17.3 ...
888,178000,2,32,2,Poznań Grunwald ul. Przybyszewskiego,DUŻA KAWALERKA Z ODDZIELONĄ SYPIALNIĄ DOSKONAŁA LOKALIZACJA – PRZYBYSZEWSKIEGO DUŻY BALKON. Polecam do sprzedaży kawalerkę z wyodrębnioną sypialnią położoną na drugim piętrze w niskim cztero piętrowym budynku przy ul. Przybyszewskiego w bardzo...
889,575000,5,105.12,2,Poznań Centrum ul. Strzelecka,Przestronne mieszkanie na drugim piętrze w kamienicy w Poznaniu w dzielnicy Centrum. Pięć pokoi okna wychodzące na południe zachód; widok na inne budynki. Standard wykończenia: Ściany - glazura gładź gipsowa; Podłogi - parkiet terakota;...
890,369000,4,93,5,Poznań Grunwald ul. Niegolewskich,Przestronne dwupoziomowe mieszkanie na piątym piętrze w kamienicy w Poznaniu w dzielnicy Grunwald. Cztery pokoje okna wychodzące na północ południe; widok na panoramę miasta. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - panele...
891,412564,3,69.9,4,Poznań Grunwald ul. Kamiennogórska,Mieszkać wśród spokojnej zieleni czy dać się porwać rytmowi miasta? Trudny wybór ale nie musi Cię dotyczyć jeśli zamieszkasz na Młodym Grunwaldzie! Poznaj miejsce dzięki któremu skorzystasz z wygód miasta i ciszy Lasku Marcelińskiego! Zrób...
892,209000,1,28.8,5,Poznań Centrum Stare Miasto ul. Garbary,KUPUJĄCY NIE PŁACI PROWIZJI. Na sprzedaż kawalerka przy Starym Rynku w apartamentowcu na ul. Garbary. Mieszkanie znajduje się na 5 piętrze budynek we włoskim stylu z podziemnym garażem cichobieżnymi windami zagospodarowanym zielonym dziedzińcem...
893,604706,4,103.39,2,Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm,4-POKOJOWE - GOTOWE DO ODBIORU nr mieszkania: F/62 cena brutto: 624.706 04 zł CENA PROMOCYJNA DO KOŃCA WRZEŚNIA: 604.706 04 zł BRUTTO kondygnacja: II piętro balkon: tak komórka lokatorska: 2 70 m2 w cenie mieszkania dodatkowe opcje: - miejsce...
894,251000,2,40.5,4,Poznań Grunwald/Łazarz ul. Matejki Jana Matejki,Polecam na sprzedaż mieszkanie dwupokojowe typu studio w nowo odrestaurowanej pięciopiętrowej kamienicy w budynku frontowym z początku XX wieku położonej w centrum Poznania. 0% PROWIZJI DLA KUPUJĄCEGO NA OFERTY DEWELOPERSKIE !!! Prace...
895,285000,2,44,4,Poznań Piątkowo ul. Os. Zygmunta Starego,| MIESZKANIE W NISKIM BLOKU Z CEGŁY Przytulne ciepłe mieszkanie 2 pokojowe w Poznaniu - dzielnicy Piątkowa na osiedlu Zygmunta Starego o powierzchni 43 70 m2 w niskim bloku z 1998 roku na 4 piętrze. Powierzchnia całkowita mieszkanie 43 70...
896,330000,3,65.4,2,Poznań Piątkowo ul. Os.St.Batorego,Polecam do sprzedaży mieszkanie na Osiedlu Stefana Batorego 17. Mieszkanie usytuowane względem stron świata Północ- Południe w centralnej części osiedla. Znajduje się na drugim piętrze ( blok bez parteru) od strony południowej balkon z widokiem...
897,549000,3,85,3,Poznań Wilda Dębiec Centrum Stare Miasto ul. Pamiątkowa Green Point,Kupując z pośrednikiem - kupujesz bezpiecznie z ubezpieczeniem OC od transakcji. Zapraszam do zapoznania sie z ofertą sprzedaży nowoczesnego i komfortowo urządzonego 3 pokojowego mieszkania zlokalizowanego w apartamentowcu przy ul. Pamiątkowej...
898,320000,4,75,1,Poznań Grunwald ul. Plewiska Z Ogrodem Mdm,Polecam na sprzedaż komfortowe mieszkanie dwupoziomowe z ogrodem w nowoczesnym kompleksie mieszkaniowym zlokalizowanym w cichej i spokojnej okolicy Poznania w Plewiskach przy ulicy Grunwaldzkiej. Zaprojektowano dwa energooszczędne budynki...
899,90000,1,24.26,4,Poznań Jeżyce ul. Szamarzewskiego,Słoneczne mieszkanie na czwartym piętrze (poddasze) w kamienicy w Poznaniu w dzielnicy Jeżyce. Jeden pokój okna wychodzące na południe zachód; widok na podwórko. Standard wykończenia: Ściany - płyta kartonowo-gipsowa; Podłogi - drewniana;...
900,326761,3,54.01,2,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...
901,309000,3,69.2,4,Poznań Rataje,| Mieszkanie 3 pokojowe o powierzchni 69 2 m2 zlokalizowane na ostatnim 4 piętrze bloku. Budynek z 1978 roku wybudowany z płyty. Pełna własność. Rozkład pomieszczeń : - salon o powierzchni 24 2 m2 z wystawą na zachód - pokój 11 8...
902,245000,2,42,1,Poznań Stary Rynek,Świeżo odremontowane mieszkanie w okolicach Rynku gotowe do wprowadzenie. Zadbana kamienica odremontowana klatka schodowa wymienione wszystkie instalacje (elektryczne gazowe ..) . Nowe drewniane okna kamienne parapety. Z tyłu kamienicy jest...
903,235000,2,40,1,Poznań Wilda Centrum ul. Górna Wilda Dolina,ARKEI NIERUCHOMOŚCI poleca do zakupu dwupokojowe mieszkanie położone na Wildzie w rejonie ulic Górna Wilda Dolina. Bardzo dobra lokalizacja zaledwie kilka minut spacerem od Starego Browaru. OPIS MIESZKANIA: Mieszkanie o powierzchni 39 9 m2....
904,420000,4,98,2,Poznań Grunwald ul. Głogowska/Hetmańska,OKAZJA!!! CZTEROPOKOJOWE BEZCZYNSZOWE PRZESTRONNE MIESZKANIE NA POZNAŃSKIM ŁAZARZU!!! OPIS MIESZKANIA: Mieszkanie czteropokojowe w centrum na Łazarzu w niedalekiej odległości od skrzyżowania Głogowska Hetmańska o powierzchni 98 m2 znajduje się...
905,512100,3,56.9,1,Poznań ul. Apartamenty Klifowa W Rewalu Z Widokiem N,Apartamenty Klifowa Rewal z widokiem na morze. Z OGROMNĄ PRZYJEMNOŚCIĄ CHCIELIBYŚMY POINFORMOWAĆ PAŃSTWA O ROZPOCZĘCIU BUDOWY ORAZ SPRZEDAŻY PIERWSZEGO ETAPU APARTAMENTÓW KLIFOWA REWAL W UROKLIWEJ MIEJSCOWOŚCI REWAL KTÓRA STAJE SIĘ JEDNYM Z...
906,250000,2,56,1,Poznań Łazarz ul. Strusia,***Informacja dla klientów kredytowych*** Istnieje możliwość zakupu oferowanego mieszkania z dopłatą w programie MDM Wartość uzyskania dopłaty jest uzależniona od między innymi:ilości posiadanych dzieci. Program wyłącznie dla osób które...
907,385000,4,98.13,3,Poznań Antoninek ul. Sędziewoja,Przestronne mieszkanie na trzecim piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Antoninek. Cztery pokoje okna wychodzące na wschód południe zachód; widok na park/Skwer. Standard wykończenia: Ściany - gładź gipsowa glazura; Podłogi -...
908,550000,3,73,1,Poznań Podolany,Zapraszam do zapoznania się z ofertą sprzedaży atrakcyjnego mieszkania - apartamentu w domu wielorodzinnym na Podolanach ul. Strzeszyńska o całkowitej powierzchnia - 73 m2. W skład apartamentu wchodzi: - duży salon z aneksem kuchennym połączony...
909,415044,3,65.88,4,Poznań Winogrady ul. Hawelańska,Nieruchomości Mieszkania Nieruchomości Mieszkania
910,349828,3,57.33,4,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...
